step,agent_id,pos_x,pos_y,angle,left_speed,right_speed,role,is_anchored,knows_target,assigned_target,w_target,w_center,w_rand,k_diff,lambda_anchor,lambda_release,base_x,base_y,chain_connected,rescued_count,is_alive,is_colliding,comm_view,obs_view,catch_distance,target_0_x,target_0_y
11,6,0.10862694680690765,0.06743337959051132,-2.9157211780548096,0.0,0.0,0,0,0,-1,0.008172163739800453,0.0019054159056395292,0.11992240697145462,1.965165211004205e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
11,7,0.12585094571113586,-0.2493995875120163,-0.7095163464546204,0.0,0.0,0,0,0,-1,0.008243969641625881,0.0019749558996409178,0.11978107690811157,0.000917759258300066,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
12,0,-0.15217618644237518,-0.07229731976985931,2.7405855655670166,0.0,0.0,0,0,0,-1,0.008284768089652061,0.0018089285586029291,0.11990629881620407,3.587365063140169e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
12,1,0.31229498982429504,-0.3373778462409973,1.031635046005249,0.0,0.0,0,0,0,-1,0.007896162569522858,0.0021094621624797583,0.11999436467885971,0.002820319728925824,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
12,2,-0.07764830440282822,0.3082197606563568,-2.008108377456665,0.0,0.0,0,0,0,-1,0.008350752294063568,0.0017318959580734372,0.11991734802722931,0.0004928006092086434,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
12,3,0.1402144879102707,0.4630991220474243,0.38997289538383484,0.0,0.0,0,0,0,-1,0.006975266616791487,0.002925942651927471,0.120098777115345,0.025114193558692932,0.0,0.031547725200653076,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
12,4,0.15204574167728424,0.37074029445648193,-2.6632297039031982,0.0,0.0,0,0,0,-1,0.007537158206105232,0.002477433066815138,0.11998540908098221,0.025056902319192886,0.0,0.0,-1.2,0.0,0,0,1,1,0.6,0.5,0.15,1.0,0.0
12,5,-0.016579633578658104,-0.32673180103302,2.198432445526123,0.0,0.0,0,0,0,-1,0.008002761751413345,0.001971360994502902,0.12002585828304291,0.002032872522249818,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
12,6,0.09732325375080109,0.06467482447624207,-2.8834521770477295,0.0,0.0,0,0,0,-1,0.008146754465997219,0.0019270619377493858,0.11992618441581726,2.8115213353885338e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
12,7,0.13393141329288483,-0.2558029294013977,-0.6302434802055359,0.0,0.0,0,0,0,-1,0.008247998543083668,0.0019507640972733498,0.11980123817920685,0.0007823996129445732,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
13,0,-0.16199156641960144,-0.06857677549123764,2.813814163208008,0.0,0.0,0,0,0,-1,0.008305124938488007,0.001790422247722745,0.11990445107221603,3.7563444493571296e-05,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
13,1,0.31766173243522644,-0.3277871310710907,1.0867130756378174,0.0,0.0,0,0,0,-1,0.008120574988424778,0.002005393849685788,0.11987403780221939,0.0016210150206461549,0.0,0.0,-1.2,0.0,0,0,1,0,0.6,0.5,0.15,1.0,0.0
